account_id,loan_start_date,product,product_description,loan_total_term,loan_initial_balance,loan_base_rate,loan_margin_rate,loan_spread_rate,loan_total_rate,accrued_interest,number_of_holiday_repayments,number_of_capital_repayments,loan_maturity_date,repayment_number,repayment_date,principal_installment,interest_installment,tax_installment,charge_amount,total_installment
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,18,2022-08-25,0.00,1187.78,0.00,0.00,1187.78
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,19,2022-09-25,0.00,1223.17,0.00,0.00,1223.17
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,20,2022-10-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,21,2022-11-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,22,2022-12-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,23,2023-01-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,24,2023-02-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,25,2023-03-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,26,2023-04-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,27,2023-05-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,28,2023-06-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,29,2023-07-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,30,2023-08-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,31,2023-09-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,32,2023-10-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,33,2023-11-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,34,2023-12-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,35,2024-01-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,36,2024-02-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,37,2024-03-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,38,2024-04-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,39,2024-05-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,40,2024-06-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,41,2024-07-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,42,2024-08-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,43,2024-09-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,44,2024-10-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,45,2024-11-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,46,2024-12-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,47,2025-01-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,48,2025-02-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,49,2025-03-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,50,2025-04-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,51,2025-05-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,52,2025-06-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,53,2025-07-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,54,2025-08-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,55,2025-09-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,56,2025-10-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,57,2025-11-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,58,2025-12-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,59,2026-01-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,60,2026-02-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,61,2026-03-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,62,2026-04-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,63,2026-05-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,64,2026-06-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,65,2026-07-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,66,2026-08-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,67,2026-09-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,68,2026-10-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,69,2026-11-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,70,2026-12-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,71,2027-01-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,72,2027-02-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,73,2027-03-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,74,2027-04-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,75,2027-05-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,76,2027-06-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,77,2027-07-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,78,2027-08-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,79,2027-09-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,80,2027-10-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,81,2027-11-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,82,2027-12-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,83,2028-01-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,84,2028-02-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,85,2028-03-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,86,2028-04-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,87,2028-05-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,88,2028-06-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,89,2028-07-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,90,2028-08-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,91,2028-09-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,92,2028-10-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,93,2028-11-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,94,2028-12-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,95,2029-01-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,96,2029-02-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,97,2029-03-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,98,2029-04-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,99,2029-05-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,100,2029-06-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,101,2029-07-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,102,2029-08-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,103,2029-09-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,104,2029-10-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,105,2029-11-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,106,2029-12-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,107,2030-01-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,108,2030-02-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,109,2030-03-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,110,2030-04-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,111,2030-05-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,112,2030-06-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,113,2030-07-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,114,2030-08-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,115,2030-09-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,116,2030-10-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,117,2030-11-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,118,2030-12-25,0.00,1299.37,0.00,0.00,1299.37
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,119,2031-01-25,0.00,1299.38,0.00,0.00,1299.38
260841111806679,2021-02-25,IO002,CM Interest Only,120,200000.00,2.25,4.70,0.75,7.70,952.87,0,1,2031-02-25,120,2031-02-25,200000.00,1299.37,0.00,2500.00,203799.37
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,1,2021-05-30,507.14,1103.73,0.00,6.34,1617.21
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,2,2021-06-30,509.57,1101.27,0.00,6.37,1617.21
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,3,2021-07-30,512.01,1098.80,0.00,6.40,1617.21
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,4,2021-08-30,514.47,1096.31,0.00,6.43,1617.21
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,5,2021-09-30,516.93,1093.82,0.00,6.46,1617.21
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,6,2021-10-30,519.41,1091.31,0.00,6.49,1617.21
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,7,2021-11-30,521.90,1088.79,0.00,6.52,1617.21
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,8,2021-12-30,511.34,1099.48,0.00,6.39,1617.21
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,9,2022-01-30,518.04,1112.05,0.00,6.48,1636.57
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,10,2022-02-28,480.56,1150.00,0.00,6.01,1636.57
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,11,2022-03-30,488.61,1174.32,0.00,6.11,1669.04
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,12,2022-04-30,497.11,1198.26,0.00,6.21,1701.58
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,13,2022-05-30,461.32,1234.49,0.00,5.77,1701.58
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,14,2022-06-30,467.78,1260.74,0.00,5.85,1734.37
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,15,2022-07-30,477.70,1283.57,0.00,5.97,1767.24
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,16,2022-08-30,403.57,1358.63,0.00,5.04,1767.24
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,17,2022-09-30,433.35,1394.99,0.00,5.42,1833.76
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,18,2022-10-30,434.57,1460.83,0.00,5.43,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,19,2022-11-30,437.42,1457.94,0.00,5.47,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,20,2022-12-30,440.31,1455.02,0.00,5.50,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,21,2023-01-30,443.21,1452.08,0.00,5.54,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,22,2023-02-28,446.12,1449.13,0.00,5.58,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,23,2023-03-30,449.06,1446.16,0.00,5.61,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,24,2023-04-30,452.01,1443.17,0.00,5.65,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,25,2023-05-30,454.99,1440.15,0.00,5.69,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,26,2023-06-30,457.99,1437.12,0.00,5.72,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,27,2023-07-30,461.01,1434.06,0.00,5.76,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,28,2023-08-30,464.03,1431.00,0.00,5.80,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,29,2023-09-30,467.09,1427.90,0.00,5.84,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,30,2023-10-30,470.17,1424.78,0.00,5.88,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,31,2023-11-30,473.26,1421.65,0.00,5.92,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,32,2023-12-30,476.38,1418.50,0.00,5.95,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,33,2024-01-30,479.51,1415.33,0.00,5.99,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,34,2024-02-29,482.68,1412.12,0.00,6.03,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,35,2024-03-30,485.85,1408.91,0.00,6.07,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,36,2024-04-30,489.05,1405.67,0.00,6.11,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,37,2024-05-30,492.27,1402.41,0.00,6.15,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,38,2024-06-30,495.51,1399.13,0.00,6.19,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,39,2024-07-30,498.77,1395.83,0.00,6.23,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,40,2024-08-30,502.05,1392.50,0.00,6.28,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,41,2024-09-30,505.35,1389.16,0.00,6.32,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,42,2024-10-30,508.69,1385.78,0.00,6.36,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,43,2024-11-30,512.03,1382.40,0.00,6.40,1900.83
260841112806789,2021-04-30,COIN1,CM Investment,240,227500.00,2.25,4.70,0.95,7.90,827.80,0,240,2041-04-30,44,2024-12-30,515.41,1378.98,0.00,6.44,1900.83
